meli	SET-ARR-22-PLA-VCO-COF-22-CHA-RED-PLA	MLM3249067064	MLM
meli	SET-ARR-22-PLA-PEZ-COF-22-CHA-RED-PLA	MLM3249067064	MLM
meli	NH-ARR-COF-22-CEN-DOR	MLM3249118014	MLM
meli	NH-ARR-COF-22-COR-DOR	MLM3249118014	MLM
meli	SET-ARR-COF-22-SAN-DOR	MLM3249118014	MLM
meli	NH-ARR-COF-22-VBU-DOR	MLM3249118014	MLM
meli	SET-ARR-COF-22-VCO-DOR	MLM3249118014	MLM
meli	SET-ARR-COF-22-PEZ-DOR	MLM3249118014	MLM
meli	SET-SOLO-GAM-NEG-SAN-DOR	MLM4749562406	MLM
meli	SET-SOLO-GAM-NEG-VCO-DOR	MLM4749562406	MLM
meli	SET-SOLO-GAM-NEG-PEZ-DOR	MLM4749562406	MLM
meli	SET-SOLO-GAM-NEG-SAN-PLA	MLM4749745832	MLM
meli	SET-SOLO-GAM-NEG-VCO-PLA	MLM4749745832	MLM
meli	SET-SOLO-GAM-NEG-PEZ-PLA	MLM4749745832	MLM
meli	NH-ECH-SAN-PLA	MLM4761545076	MLM
meli	NH-ECH-VCO-PLA	MLM4761545076	MLM
meli	NH-SOLO-PLA-CH-CEN-PLA	MLM4763554298	MLM
meli	NH-SOLO-PLA-CH-COR-PLA	MLM4763554298	MLM
meli	SET-SOLO-PLA-CH-SAN-PLA	MLM4763554298	MLM
meli	NH-SOLO-PLA-CH-VBU-PLA	MLM4763554298	MLM
meli	SET-SOLO-PLA-CH-VCO-PLA	MLM4763554298	MLM
meli	SET-SOLO-PLA-CH-PEZ-PLA	MLM4763554298	MLM
meli	NH-PLA-CH-CEN-PLA	MLM4763716652	MLM
meli	NH-PLA-CH-COR-PLA	MLM4763716652	MLM
meli	NH-PLA-CH-SAN-PLA	MLM4763716652	MLM
meli	NH-PLA-CH-VBU-PLA	MLM4763716652	MLM
meli	NH-PLA-CH-VCO-PLA	MLM4763716652	MLM
meli	NH-PLA-CH-PEZ-PLA	MLM4763716652	MLM
meli	NH-SOLO-PLA-CH-CEN-DOR	MLM4763786382	MLM
meli	NH-SOLO-PLA-CH-COR-DOR	MLM4763786382	MLM
meli	SET-SOLO-PLA-CH-SAN-DOR	MLM4763786382	MLM
meli	NH-SOLO-PLA-CH-VBU-DOR	MLM4763786382	MLM
meli	SET-SOLO-PLA-CH-VCO-DOR	MLM4763786382	MLM
meli	SET-SOLO-PLA-CH-PEZ-DOR	MLM4763786382	MLM
meli	NH-PLA-M-CEN-DOR	MLM4766746790	MLM
meli	NH-PLA-M-COR-DOR	MLM4766746790	MLM
meli	SET-PLA-M-SAN-DOR	MLM4766746790	MLM
meli	SET-PLA-M-PEZ-DOR	MLM4766746790	MLM
meli	NH-PLA-M-VBU-DOR	MLM4766746790	MLM
meli	SET-PLA-M-VCO-DOR	MLM4766746790	MLM
meli	NH-DIA-CEN-DOR	MLM4773834354	MLM
meli	NH-DIA-COR-DOR	MLM4773834354	MLM
meli	SET-DIA-SAN-DOR	MLM4773834354	MLM
meli	SET-DIA-PEZ-DOR	MLM4773834354	MLM
meli	NH-DIA-VBU-DOR	MLM4773834354	MLM
meli	SET-DIA-VCO-DOR	MLM4773834354	MLM
meli	NH-DIA-COR-PLA	MLM4773847938	MLM
meli	SET-DIA-SAN-PLA	MLM4773847938	MLM
meli	SET-DIA-PEZ-PLA	MLM4773847938	MLM
meli	NH-DIA-VBU-PLA	MLM4773847938	MLM
meli	SET-DIA-VCO-PLA	MLM4773847938	MLM
meli	SET-SOLO-EUR-CH-VIN-SAN-DOR	MLM4761614056	MLM
meli	NH-DIA-CEN-PLA	MLM4773847938	MLM
meli	NH-SOLO-GAM-AZU-SAN-PLA	MLM2727257503	MLM
meli	NH-SOLO-GAM-AZU-VCO-PLA	MLM2727257503	MLM
meli	SET-SOLO-GAM-AZU-PEZ-PLA	MLM2028581351	MLM
meli	NH-ITA-CEN-DOR	MLM2787930515	MLM
meli	NH-ITA-CEN-DOR	MLM2787902225	MLM
meli	NH-ITA-PEZ-DOR	MLM5209074728	MLM
meli	SET-NOG-VEN-PEZ-PLA	MLM1890562805	MLM
meli	SET-SOLO-GAM-NEG-VCO-PLA	MLM2930596017	MLM
meli	SET-SOLO-GAM-NEG-PEZ-PLA	MLM2930546645	MLM
meli	NH-ITA-SAN-DOR	MLM2874387239	MLM
meli	NH-ITA-CEN-DOR	MLM2874375637	MLM
meli	NH-ITA-COR-DOR	MLM2874368629	MLM
meli	NH-ITA-VCO-DOR	MLM2874368627	MLM
meli	NH-ITA-VBU-DOR	MLM2874368625	MLM
meli	SET-CAR-AZU-PEZ-DOR	MLM5164542994	MLM
meli	NH-CAR-AZU-COR-DOR	MLM5164542992	MLM
meli	SET-CAR-AZU-VCO-DOR	MLM5164542990	MLM
meli	SET-CAR-AZU-SAN-DOR	MLM5164542988	MLM
meli	NH-CAR-AZU-VBU-DOR	MLM5164542986	MLM
meli	NH-CAR-AZU-CEN-DOR	MLM5164542984	MLM
meli	NH-SOLO-GAM-NEG-COR-PLA	MLM2930596015	MLM
meli	NH-SOLO-GAM-NEG-CEN-PLA	MLM2930558573	MLM
meli	NH-SOLO-GAM-NEG-VBU-PLA	MLM2930546643	MLM
meli	SET-SOLO-GAM-NEG-SAN-PLA	MLM2930546641	MLM
